gene_id	WTS_1	WTS_2	WTS_3	WT_1	WT_2	WT_3
gene-OW489_RS02590	3784.45863250955	3334.2553500059	3310.05576390072	2933.50194976826	2726.62061669519	2864.03522433989
gene-OW489_RS02595	175.401720133913	250.270982688094	269.056213623641	188.379622306201	252.967915247561	168.401903153123
gene-OW489_RS02600	216.476806494386	178.508693745271	225.043931765453	312.074675507261	345.496448005897	338.006677043053
gene-OW489_RS02605	466.257737064832	521.173623447249	544.755790546632	790.967450285677	826.814595473573	956.282235762374
gene-OW489_RS02610	456.266499842014	629.714085473268	575.481345806122	916.932137490426	749.566003904686	1047.70041175978
gene-OW489_RS02615	1485.36393379225	2129.54592437826	2002.14361434136	610.531546992388	584.882193307281	530.465994932336
gene-OW489_RS02620	2320.18731063214	1978.84511759833	2138.33256197801	1863.36951702881	2180.78716198317	1579.36927742893
gene-OW489_RS02625	4842.41964065904	2944.94493249108	2773.60417747828	3711.98641303364	3676.523627306	3317.51749211651
gene-OW489_RS02630	9737.01574237057	7373.57518887502	7676.40629239796	11769.1871261302	11399.6850129513	11230.0011988397
gene-OW489_RS02635	984.691935182157	795.664378653546	910.971192423255	684.294652112286	897.27210206937	661.57890524441
gene-OW489_RS02640	768.21512868777	948.159242657044	927.579600671628	369.950342601335	464.340435034953	376.49854062091
gene-OW489_RS02645	391.878526628299	397.38367502088	412.718944972067	200.862609326492	354.834189843895	198.473671573323
gene-OW489_RS02650	1556.41273182118	1476.50909499858	1699.04016380855	2032.45725030365	2511.00366879962	2180.80464583294
gene-OW489_RS02655	3270.46498426903	2978.13499112714	3021.89988079145	2642.98879729604	2740.20278664137	2501.97113256068
gene-OW489_RS02660	15448.6730214148	11935.862708415	11759.5834602604	13480.4911649118	14089.8035479162	13267.6642269924
gene-OW489_RS02665	381.887289405481	314.857042736634	303.103450532806	240.581204391052	232.594660328295	264.631562097764
gene-OW489_RS02670	1024.65688407343	1341.057774619	1343.62022729337	1135.95181884643	1190.98652715546	1034.4688336549
gene-OW489_RS02685	4.44054987680792	11.6613719532087	6.64336329934917	6.80890201106752	5.09331372981667	1.20287073680802
